,date_2,admin1Pcod_2,admin1Name_2,trip_num,tour_num,id_num,tour_traj_distance_1,tour_traj_distance_2,trip_traj_distance_1,trip_traj_distance_2,time_range,date,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,admin1Name_2.1,admin1_inflow_trip_count,id_num.1,trip_distance_sum,admin1_inflow_trips_per_person,admin1_inflow_trip_miles_per_person,admin1Name_2.2,admin1_inbound_admin2_crossbound_trip_count,id_num.2,trip_distance_sum.1,admin1_inbound_admin2_crossbound_trips_per_person,admin1_inbound_admin2_crossbound_trip_miles_per_person,admin1Name_2.3,admin2_inbound_trip_count,id_num.3,trip_distance_sum.2,admin2_inbound_trips_per_person,admin2_inbound_trip_miles_per_person,0_14_pct,15_64_pct,65p_pct,M_pct,Population,sample_rate_2,rwi,rwi_pctl,new_cases,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5,date_2_index
3099,2020-11-06,ZA7,Gauteng,168481,90097,55568,7758144945.004378,7758097889.865415,2184517653.524144,2184517653.524144,1169709532,20201106,24.42766230265261,86.7529472723045,115.71131977295164,350.83427272291004,3.0319788367405702,Gauteng,2243.0,2146.0,473824005.5291617,1.0452003727865795,137.19505462550063,Gauteng,18430.0,10532.0,595045586.0139452,1.7499050512723129,35.10673995604331,Gauteng,147808.0,51241.0,1115648061.9810376,2.8845650943580337,13.528845385344322,0.2270393688635094,0.7223349844212468,0.0506256467152438,0.5123439321519871,14760167.0,0.0037647270522074,0.6706237180439658,1.0,252.0,1,1,1,0,1,0,0,0,0,310 days
3100,2020-11-06,ZA9,Limpopo,15164,8338,5138,1125097544.8648038,1125097544.8648038,312097406.9960512,312097406.9960512,136089374,20201106,37.74393497067279,136.06523994471397,149.5750615492834,441.44730115479433,2.951342934994161,Limpopo,763.0,748.0,137730750.9394537,1.0200534759358288,114.4143327794006,Limpopo,360.0,262.0,41709075.905459024,1.3740458015267176,98.91915352096386,Limpopo,14041.0,4564.0,132657580.1511385,3.07646801051709,18.060823562189444,0.3322212084583728,0.5982309127294063,0.0695478788122209,0.4710748930256002,5527257.0,0.0009295750134289,-0.0202992168756396,0.3333333333333333,59.0,1,1,1,0,1,0,0,0,0,310 days
3101,2020-11-06,ZA2,Eastern Cape,19628,10799,6660,1248051660.7396915,1248051660.7396915,298731861.4790801,298731861.4790801,170378048,20201106,27.87137731629641,116.44194420534636,144.67261734936486,426.3714914914915,2.947147147147147,Eastern Cape,196.0,192.0,83038538.64632377,1.0208333333333333,268.7383112516257,Eastern Cape,701.0,481.0,70753749.94287999,1.4573804573804574,91.4019583311217,Eastern Cape,18725.0,6393.0,144608465.71904275,2.9289848271547005,14.055300289606324,0.3224085890309294,0.600977358291188,0.0766140526778824,0.4755901564412202,6510816.0,0.0010229132569558,-0.0466675482737358,0.2222222222222222,684.0,1,1,1,0,1,0,0,0,0,310 days
3102,2020-11-06,ZA4,Free State,17451,9483,5807,1202652414.60419,1202661719.600378,328373552.0240053,328373552.0240053,138038450,20201106,35.13722499059142,128.68840446180715,131.83432659064428,396.1840594684576,3.0051661787497848,Free State,1015.0,961.0,151815488.37998277,1.056191467221644,98.16209262722478,Free State,421.0,310.0,52356182.7040343,1.3580645161290323,104.94394731548864,Free State,16015.0,5085.0,124201880.93998806,3.1494591937069814,15.17708374391343,0.2811459389976806,0.6555271573171474,0.0633269036851719,0.4905192097314189,2663702.0,0.0021800486691078,0.2248492570676798,0.7777777777777778,106.0,1,1,1,0,1,0,0,0,0,310 days
3103,2020-11-06,ZA1,Western Cape,75599,41345,25568,4771613425.432969,4771634656.978296,1261184473.1588614,1261184473.1588614,546339862,20201106,30.65017599021964,115.96304455009984,120.44688906819756,356.13518330204425,2.956781914893617,Western Cape,247.0,247.0,392992320.7358676,1.0,988.6401088087564,Western Cape,3434.0,2315.0,277444309.7973894,1.4833693304535638,74.46907194741601,Western Cape,71903.0,24707.0,590665475.799566,2.910227870643947,14.855001048731472,0.2414643088100414,0.6902282722160927,0.0683074189738658,0.4994387746892386,6898299.0,0.0037064209597177,0.4849515672799264,0.8888888888888888,293.0,1,1,1,0,1,0,0,0,0,310 days
3105,2020-11-07,ZA6,North West,12600,7548,5170,912248974.9878472,912248974.9878472,252337798.7421535,252337798.7421535,129344604,20201107,30.327937882196583,109.6412443337494,171.09074603174605,416.97164410058025,2.437137330754352,North West,1340.0,1289.0,126952974.16367891,1.039565554693561,61.19854221424408,North West,162.0,117.0,20326209.56054321,1.3846153846153846,107.9497527205182,North West,11098.0,4341.0,105058615.01793133,2.556553789449436,15.038101098478476,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.0013304634439084,-0.0467738815769532,0.1111111111111111,42.0,1,1,1,0,1,0,0,0,0,311 days
3106,2020-11-07,ZA5,KwaZulu-Natal,34468,19721,12716,1993327088.473269,1993327088.473269,540955096.7819316,540955096.7819316,349748953,20201107,26.43393468341076,97.40453204495194,169.11770966306912,458.410602128552,2.710600817867254,KwaZulu-Natal,322.0,315.0,138057704.46802905,1.022222222222222,272.33358864396416,KwaZulu-Natal,1865.0,1200.0,142603672.45851177,1.5541666666666667,73.84151164413977,KwaZulu-Natal,32257.0,12115.0,259973199.56721348,2.662567065621131,13.33387180890085,0.3109682093283005,0.6320226943362347,0.0570090963354647,0.4797594466393526,10418811.0,0.00122048475589,0.0773518610798229,0.5555555555555556,149.0,1,1,1,0,1,0,0,0,0,311 days
3107,2020-11-07,ZA8,Mpumalanga,14836,8575,5729,1099606895.3969245,1099606895.3969245,279673575.1068632,279673575.1068632,153568138,20201107,30.33358401142069,119.26410326150818,172.51745528893682,446.75667073951246,2.58963169837668,Mpumalanga,704.0,685.0,99297043.89773054,1.0277372262773723,90.07346358011053,Mpumalanga,319.0,226.0,32697217.277819943,1.4115044247787611,89.89871187062892,Mpumalanga,13813.0,5247.0,147679313.93131268,2.6325519344387267,17.488788139182635,0.3021978541526616,0.6444398558234767,0.0533622900238615,0.4955341209781855,4547481.0,0.0012598183477841,0.0523010419666447,0.4444444444444444,76.0,1,1,1,0,1,0,0,0,0,311 days
3108,2020-11-07,ZA3,Nothern Cape,3970,2375,1532,324259075.4410315,324259075.4410315,82708822.53363924,82708822.53363924,49235549,20201107,33.546266100700706,131.5177860969774,206.6983585222502,535.6347802436901,2.591383812010444,Nothern Cape,112.0,103.0,30324217.690217286,1.087378640776699,182.93781844499773,Nothern Cape,95.0,71.0,15342327.506436894,1.3380281690140845,134.271554005216,Nothern Cape,3763.0,1445.0,37042277.33698503,2.604152249134948,15.92872251354212,0.2905180543789262,0.6449880916225764,0.0644938539984974,0.5008080113808923,1251220.0,0.0012244049807387,0.0995845672339362,0.6666666666666666,60.0,1,1,1,0,1,0,0,0,0,311 days
3109,2020-11-07,ZA1,Western Cape,59115,34591,22433,3184004444.4867983,3184025676.032125,786626996.1448226,786626996.1448226,531003079,20201107,21.78876451836941,88.19367172289627,149.70906397135525,394.5103783117134,2.635180314714929,Western Cape,158.0,158.0,137899711.57204512,1.0,542.3222037259883,Western Cape,2892.0,1838.0,194365150.22793168,1.573449401523395,65.70887112432993,Western Cape,56054.0,21635.0,454227606.4847196,2.590894384099838,13.045710625769392,0.2414643088100414,0.6902282722160927,0.0683074189738658,0.4994387746892386,6898299.0,0.0032519610993956,0.4849515672799264,0.8888888888888888,381.0,1,1,1,0,1,0,0,0,0,311 days
3110,2020-11-07,ZA4,Free State,12892,7792,5116,877663398.0398107,877663398.0398107,245395463.6336725,245395463.6336725,132353852,20201107,29.804861573043084,106.59787959794114,171.10592098458991,431.17621839979154,2.519937451133698,Free State,935.0,872.0,106922658.93466789,1.0722477064220184,76.19112392135368,Free State,326.0,229.0,34117257.1449386,1.4235807860262009,92.57415173807073,Free State,11631.0,4455.0,104355547.55406636,2.61077441077441,14.555225813748605,0.2811459389976806,0.6555271573171474,0.0633269036851719,0.4905192097314189,2663702.0,0.0019206352662572,0.2248492570676798,0.7777777777777778,117.0,1,1,1,0,1,0,0,0,0,311 days
3111,2020-11-07,ZA2,Eastern Cape,15572,9008,5804,828300709.9133227,828300709.9133227,213796469.52262247,213796469.52262247,163703108,20201107,22.888864087423283,88.67715362678693,175.2109641236407,470.0870319320009,2.6829772570640937,Eastern Cape,118.0,116.0,42640655.21561553,1.0172413793103448,228.41098938886304,Eastern Cape,628.0,414.0,53503689.869880326,1.5169082125603863,80.30350619213552,Eastern Cape,14819.0,5584.0,117612908.89452475,2.653832378223496,13.087620598547955,0.3224085890309294,0.600977358291188,0.0766140526778824,0.4755901564412202,6510816.0,0.0008914397212269,-0.0466675482737358,0.2222222222222222,646.0,1,1,1,0,1,0,0,0,0,311 days
3112,2020-11-07,ZA7,Gauteng,128648,74764,48297,5536389509.767885,5536526583.471514,1741975313.1074882,1741975313.1074882,1147016675,20201107,22.41160480265033,71.22912293464894,148.5988478898493,395.82053923294063,2.663685115017496,Gauteng,2299.0,2186.0,409280519.4891128,1.0516925892040256,116.33811727102716,Gauteng,14902.0,9056.0,497576611.7329812,1.6455388692579505,34.14087593440101,Gauteng,111447.0,43681.0,835118181.8853925,2.551383896888808,11.879727578059136,0.2270393688635094,0.7223349844212468,0.0506256467152438,0.5123439321519871,14760167.0,0.0032721174496196,0.6706237180439658,1.0,211.0,1,1,1,0,1,0,0,0,0,311 days
3113,2020-11-07,ZA9,Limpopo,11447,6703,4447,836433564.6270816,836433564.6270816,221494822.04797,221494822.04797,131337765,20201107,30.949067157711543,116.87333512022776,191.2258888791823,492.2335844389476,2.574094895435125,Limpopo,424.0,410.0,76086538.73786388,1.0341463414634149,115.31215436282578,Limpopo,370.0,251.0,37124208.9476257,1.4741035856573703,91.90403973965768,Limpopo,10653.0,4121.0,108284074.36248042,2.5850521718029604,16.327251731844353,0.3322212084583728,0.5982309127294063,0.0695478788122209,0.4710748930256002,5527257.0,0.0008045582103383,-0.0202992168756396,0.3333333333333333,49.0,1,1,1,0,1,0,0,0,0,311 days
3115,2020-11-08,ZA3,Nothern Cape,2762,1912,1309,272251862.7875884,272251862.7875884,80849676.75142656,80849676.75142656,41009406,20201108,38.3786554889511,129.23564902151173,247.46202027516293,522.1467532467533,2.110007639419404,Nothern Cape,115.0,111.0,37591110.164389655,1.036036036036036,210.4327291925384,Nothern Cape,75.0,65.0,14033610.270962795,1.1538461538461535,134.15509454557304,Nothern Cape,2572.0,1202.0,29224956.31607409,2.1397670549084857,15.107775332115606,0.2905180543789262,0.6449880916225764,0.0644938539984974,0.5008080113808923,1251220.0,0.0010461789293649,0.0995845672339362,0.6666666666666666,52.0,1,1,1,0,1,0,0,0,0,312 days
3116,2020-11-08,ZA8,Mpumalanga,10955,7153,4922,873721287.3902723,873721287.3902723,250195932.4128208,250195932.4128208,136556597,20201108,31.585645025657435,110.3017549835091,207.7538369085653,462.40212989299744,2.2257212515237708,Mpumalanga,653.0,620.0,100697001.01604702,1.053225806451613,100.91970254204058,Mpumalanga,321.0,216.0,35408676.082489595,1.4861111111111112,101.86079293019506,Mpumalanga,9981.0,4366.0,114090255.31428428,2.286074209803024,16.237379287058783,0.3021978541526616,0.6444398558234767,0.0533622900238615,0.4955341209781855,4547481.0,0.0010823574633956,0.0523010419666447,0.4444444444444444,41.0,1,1,1,0,1,0,0,0,0,312 days
3117,2020-11-08,ZA5,KwaZulu-Natal,28112,17038,11409,1702032528.4567935,1702032528.4567935,495285713.1415257,495285713.1415257,315067102,20201108,26.974868443585592,92.69821907563518,186.79277058432936,460.2610541385456,2.464019633622579,KwaZulu-Natal,256.0,255.0,115516569.10503882,1.003921568627451,281.4849735998602,KwaZulu-Natal,1962.0,1235.0,164548126.975412,1.588663967611336,82.78985088188824,KwaZulu-Natal,25868.0,10665.0,214692563.8315519,2.425503984997656,12.508558307782591,0.3109682093283005,0.6320226943362347,0.0570090963354647,0.4797594466393526,10418811.0,0.0010950385797381,0.0773518610798229,0.5555555555555556,125.0,1,1,1,0,1,0,0,0,0,312 days
3118,2020-11-08,ZA7,Gauteng,99317,63215,42422,5052766435.861049,5052766435.861049,1768346921.0339787,1768346921.0339787,1055870157,20201108,25.90165090311871,74.00979454876631,177.1885573466778,414.8280597331574,2.341167318843996,Gauteng,3559.0,3282.0,694746992.8311149,1.0843997562461911,131.5343593049276,Gauteng,12792.0,7377.0,451217950.6557391,1.7340382269215129,38.00648447307078,Gauteng,82966.0,36685.0,622381977.5471247,2.261578301758212,10.541917170927803,0.2270393688635094,0.7223349844212468,0.0506256467152438,0.5123439321519871,14760167.0,0.0028740867227315,0.6706237180439658,1.0,134.0,1,1,1,0,1,0,0,0,0,312 days
3119,2020-11-08,ZA9,Limpopo,8015,5413,3776,651185533.5828187,651185533.5828187,176383807.39779678,176383807.39779678,116075222,20201108,29.025375183826608,107.15782080774908,241.3708088999792,512.3376677259887,2.122616525423729,Limpopo,347.0,330.0,71778086.98004189,1.0515151515151515,135.1540469191021,Limpopo,280.0,207.0,28802728.88306788,1.352657004830918,86.45983568000281,Limpopo,7388.0,3443.0,75802991.53468695,2.145803078710427,13.6804517063796,0.3322212084583728,0.5982309127294063,0.0695478788122209,0.4710748930256002,5527257.0,0.0006831598385962,-0.0202992168756396,0.3333333333333333,38.0,1,1,1,0,1,0,0,0,0,312 days
3120,2020-11-08,ZA4,Free State,8866,6052,4222,694110463.9622179,694110463.9622179,231008214.8105208,231008214.8105208,111220380,20201108,33.99854330967111,102.15543499209198,209.07658470561697,439.050923732828,2.0999526290857413,Free State,759.0,711.0,118036472.51067828,1.0675105485232068,103.15677025520316,Free State,297.0,238.0,39296498.262989774,1.2478991596638656,102.59542847237933,Free State,7810.0,3577.0,73675244.03685266,2.1833939055074083,12.798343367502282,0.2811459389976806,0.6555271573171474,0.0633269036851719,0.4905192097314189,2663702.0,0.0015850121372435,0.2248492570676798,0.7777777777777778,94.0,1,1,1,0,1,0,0,0,0,312 days
3121,2020-11-08,ZA1,Western Cape,45709,28943,19380,2889462516.3609943,2889478930.4424334,813867040.8985395,813867040.8985395,479671931,20201108,26.09460957305452,92.64338331869548,174.90061439395598,412.5145605435157,2.3585655314757483,Western Cape,198.0,194.0,174945942.84009776,1.0206185567010309,560.3421086579176,Western Cape,3370.0,2053.0,273627542.6746684,1.6415002435460302,82.8174731713252,Western Cape,42124.0,18270.0,364922420.390517,2.305637657361795,12.411181140240238,0.2414643088100414,0.6902282722160927,0.0683074189738658,0.4994387746892386,6898299.0,0.0028093882274456,0.4849515672799264,0.8888888888888888,227.0,1,1,1,0,1,0,0,0,0,312 days
3122,2020-11-08,ZA2,Eastern Cape,12031,7830,5249,798843068.1503007,798843068.1503007,236302424.09104285,236302424.09104285,150629419,20201108,27.973236613835667,94.56621635875064,208.6684661845788,478.2797326474884,2.292055629643741,Eastern Cape,160.0,160.0,72221170.77985394,1.0,280.4759687015872,Eastern Cape,698.0,450.0,64569599.059354834,1.551111111111111,89.15930833288434,Eastern Cape,11164.0,4898.0,99142703.41914016,2.279297672519396,12.577464235439674,0.3224085890309294,0.600977358291188,0.0766140526778824,0.4755901564412202,6510816.0,0.0008061969498139,-0.0466675482737358,0.2222222222222222,626.0,1,1,1,0,1,0,0,0,0,312 days
3123,2020-11-08,ZA6,North West,8745,5942,4308,666726375.5863339,666726375.5863339,210857361.7167708,210857361.7167708,111087655,20201108,30.413344995814448,96.16633307663808,211.7165141985897,429.7727290312597,2.029944289693593,North West,1200.0,1130.0,112448955.64279626,1.0619469026548674,61.83410764036053,North West,160.0,125.0,22287668.688699845,1.28,110.79132212230498,North West,7385.0,3428.0,76120737.38527465,2.1543173862310385,13.79790937662576,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.0011086337555817,-0.0467738815769532,0.1111111111111111,35.0,1,1,1,0,1,0,0,0,0,312 days
3125,2020-11-09,ZA5,KwaZulu-Natal,38339,20840,13223,1897706093.351684,1897706093.351684,510648003.65875566,510648003.65875566,310809024,20201109,23.996215597599296,89.17642726627763,135.1143848300686,391.7530363760115,2.899417681312864,KwaZulu-Natal,210.0,208.0,94079449.34046836,1.0096153846153846,281.0493250082629,KwaZulu-Natal,1489.0,965.0,116360579.79084064,1.5430051813471504,74.92550486431303,KwaZulu-Natal,36619.0,12761.0,299705658.4110253,2.869602695713502,14.593563379604571,0.3109682093283005,0.6320226943362347,0.0570090963354647,0.4797594466393526,10418811.0,0.0012691467385289,0.0773518610798229,0.5555555555555556,83.0,1,1,1,0,1,0,0,0,0,313 days
3126,2020-11-09,ZA8,Mpumalanga,18438,9676,6159,1195117217.8307643,1195117217.8307643,302899932.0240232,302899932.0240232,144703619,20201109,30.559066713813067,120.57337400663542,130.80198412698414,391.5776884775667,2.9936678032148074,Mpumalanga,679.0,653.0,107011594.71833576,1.0398162327718223,101.8283647677652,Mpumalanga,283.0,203.0,29649547.797871616,1.3940886699507389,90.75554120424287,Mpumalanga,17476.0,5724.0,166238789.50781584,3.053109713487072,18.046120690524585,0.3021978541526616,0.6444398558234767,0.0533622900238615,0.4955341209781855,4547481.0,0.001354376192006,0.0523010419666447,0.4444444444444444,31.0,1,1,1,0,1,0,0,0,0,313 days
3127,2020-11-09,ZA2,Eastern Cape,17990,9795,6284,947161253.0588752,947161253.0588752,237657681.51638865,237657681.51638865,155966918,20201109,23.499942219637017,93.65670226833235,144.49408745599405,413.6614629747507,2.862826225334182,Eastern Cape,130.0,128.0,50289143.18155889,1.015625,244.1267566821816,Eastern Cape,537.0,372.0,56906397.60387792,1.4435483870967742,95.05375302433706,Eastern Cape,17320.0,6064.0,130376093.79944956,2.8562005277044853,13.359490244625734,0.3224085890309294,0.600977358291188,0.0766140526778824,0.4755901564412202,6510816.0,0.0009651631992057,-0.0466675482737358,0.2222222222222222,721.0,1,1,1,0,1,0,0,0,0,313 days
3128,2020-11-09,ZA3,Nothern Cape,5352,2809,1777,507595838.50935465,507595838.50935465,110432362.57601342,110432362.57601342,49139079,20201109,38.615356665978055,177.49320841264318,153.02403774289985,460.8805008441193,3.0118176702307258,Nothern Cape,140.0,138.0,47988458.43249783,1.0144927536231885,216.07714224516607,Nothern Cape,101.0,74.0,16723167.795004169,1.364864864864865,140.42290149684766,Nothern Cape,5109.0,1676.0,44921683.71826424,3.048329355608592,16.654558573583703,0.2905180543789262,0.6449880916225764,0.0644938539984974,0.5008080113808923,1251220.0,0.0014202138712616,0.0995845672339362,0.6666666666666666,30.0,1,1,1,0,1,0,0,0,0,313 days
3129,2020-11-09,ZA6,North West,13941,7572,4921,790945773.3395224,790945773.3395224,219900837.54993385,219900837.54993385,111414378,20201109,27.766723349398635,99.87216382342189,133.1974965927839,377.3432838853891,2.832960780329201,North West,850.0,815.0,90029077.1120091,1.0429447852760736,68.63984660259628,North West,160.0,109.0,16083549.970712058,1.4678899082568808,91.6867396395421,North West,12931.0,4412.0,113788210.46721272,2.9308703535811422,16.02554759758945,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.0012663850304591,-0.0467738815769532,0.1111111111111111,53.0,1,1,1,0,1,0,0,0,0,313 days
3130,2020-11-09,ZA1,Western Cape,71749,38710,24544,3655392610.238328,3655368323.501205,906172760.9398558,906172760.9398558,474991960,20201109,22.94123406283388,92.54219623204573,110.33648784884345,322.5445186875272,2.9232806388526726,Western Cape,202.0,201.0,197932623.9326201,1.0049751243781095,611.8887090332141,Western Cape,2536.0,1610.0,154989548.71884635,1.5751552795031056,59.81741656630802,Western Cape,69002.0,23901.0,553127690.4342848,2.886992176059579,14.380051565400382,0.2414643088100414,0.6902282722160927,0.0683074189738658,0.4994387746892386,6898299.0,0.0035579785683398,0.4849515672799264,0.8888888888888888,141.0,1,1,1,0,1,0,0,0,0,313 days
3131,2020-11-09,ZA9,Limpopo,14169,7433,4633,846556748.7559736,846556748.7559736,218135661.7003062,218135661.7003062,119710714,20201109,29.256036300496227,113.53895451566166,140.8129413978874,430.6450607957407,3.0582775739261816,Limpopo,355.0,345.0,66842912.44939654,1.0289855072463767,120.38916000376018,Limpopo,276.0,192.0,28248623.23206666,1.4375,91.4212536290235,Limpopo,13538.0,4371.0,123044126.01884308,3.097231754747197,17.491666731212373,0.3322212084583728,0.5982309127294063,0.0695478788122209,0.4710748930256002,5527257.0,0.0008382096218793,-0.0202992168756396,0.3333333333333333,15.0,1,1,1,0,1,0,0,0,0,313 days
3132,2020-11-09,ZA4,Free State,15420,8203,5147,850948251.9550414,850948251.9550414,235861846.12716672,235861846.12716672,106970389,20201109,28.474403833560554,102.73066443551184,115.61866515348034,346.38426591542,2.995919953370896,Free State,641.0,617.0,86208926.81760123,1.0388978930307942,86.81968174741321,Free State,309.0,208.0,34587261.08778945,1.4855769230769231,103.32465220357538,Free State,14470.0,4731.0,115065658.22177596,3.05854998943141,15.112763735962483,0.2811459389976806,0.6555271573171474,0.0633269036851719,0.4905192097314189,2663702.0,0.0019322732047353,0.2248492570676798,0.7777777777777778,60.0,1,1,1,0,1,0,0,0,0,313 days
3133,2020-11-09,ZA7,Gauteng,150827,81755,52776,6518320758.592663,6518319405.225853,1922976932.707188,1922976932.707188,1000966270,20201109,22.640640998202915,76.7450496656072,110.60865207599878,316.1052593350513,2.857871001970593,Gauteng,1936.0,1867.0,408150473.7612221,1.0369576861274772,135.8398213675647,Gauteng,16315.0,9728.0,528441053.2056733,1.6771175986842106,33.753911107890794,Gauteng,132576.0,48523.0,986385405.7402928,2.7322300764585865,12.631359882331104,0.2270393688635094,0.7223349844212468,0.0506256467152438,0.5123439321519871,14760167.0,0.003575569300808,0.6706237180439658,1.0,113.0,1,1,1,0,1,0,0,0,0,313 days
3135,2020-11-10,ZA6,North West,13603,7673,4827,758553066.8940058,758553066.8940058,199794816.79014185,199794816.79014185,126513243,20201110,25.7192342058691,97.64719775247866,155.00654635006984,436.824953387197,2.818106484358815,North West,680.0,634.0,69407978.75068021,1.0725552050473186,68.02542351276608,North West,161.0,101.0,17979277.6372682,1.594059405940594,110.6119324854988,North West,12762.0,4424.0,112407560.40219344,2.884719710669078,15.788159996293189,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.0012421947860244,-0.0467738815769532,0.1111111111111111,40.0,1,1,1,0,1,0,0,0,0,314 days
3136,2020-11-10,ZA9,Limpopo,13222,7364,4439,774275492.7780312,774275492.7780312,198686240.50029624,198686240.50029624,122794423,20201110,27.8120987025958,108.38307863654754,154.78548757121968,461.04386498460616,2.9785987835098,Limpopo,302.0,290.0,51571116.23472858,1.0413793103448277,110.49933096477044,Limpopo,301.0,196.0,32277606.103971083,1.5357142857142858,102.32844177240592,Limpopo,12619.0,4209.0,114837518.16159657,2.9980993110002374,16.953367919612198,0.3322212084583728,0.5982309127294063,0.0695478788122209,0.4710748930256002,5527257.0,0.0008031108377989,-0.0202992168756396,0.3333333333333333,23.0,1,1,1,0,1,0,0,0,0,314 days
3137,2020-11-10,ZA5,KwaZulu-Natal,34993,19815,12723,1739233797.756219,1739233797.756219,451343518.83089125,451343518.83089125,318499933,20201110,22.0429034350817,84.94142721773542,151.6969741567361,417.22331342188687,2.7503733396211585,KwaZulu-Natal,183.0,180.0,81336351.60764125,1.0166666666666666,280.77814317041685,KwaZulu-Natal,1237.0,776.0,91373279.29042056,1.5940721649484535,73.16588078778803,KwaZulu-Natal,33564.0,12313.0,278264357.4815783,2.7258994558596603,14.042512431209616,0.3109682093283005,0.6320226943362347,0.0570090963354647,0.4797594466393526,10418811.0,0.0012211566175833,0.0773518610798229,0.5555555555555556,102.0,1,1,1,0,1,0,0,0,0,314 days
3138,2020-11-10,ZA7,Gauteng,147747,83101,51893,6280855639.407134,6280854286.040326,1859463706.795452,1859463706.795452,1139681118,20201110,22.265376455659567,75.20749921817959,128.5622401808497,366.0355982502457,2.8471470140481374,Gauteng,1665.0,1585.0,330290727.0576525,1.0504731861198735,129.48463271719203,Gauteng,16616.0,9513.0,542015095.113132,1.74666246189425,35.40340227699767,Gauteng,129466.0,47860.0,987157884.624666,2.7050982030923527,12.816370073040394,0.2270393688635094,0.7223349844212468,0.0506256467152438,0.5123439321519871,14760167.0,0.0035157461294306,0.6706237180439658,1.0,147.0,1,1,1,0,1,0,0,0,0,314 days
3139,2020-11-10,ZA3,Nothern Cape,5183,2921,1790,528046535.5938858,528046535.5938858,102339716.67959765,102339716.67959765,54033064,20201110,35.525671377895286,183.30329909428303,173.75092932021352,503.1011545623836,2.8955307262569834,Nothern Cape,132.0,124.0,43512534.32978536,1.064516129032258,218.04383333682787,Nothern Cape,78.0,54.0,11561389.234371576,1.4444444444444444,133.03544837928416,Nothern Cape,4973.0,1710.0,47265793.11544067,2.908187134502924,17.175205976716104,0.2905180543789262,0.6449880916225764,0.0644938539984974,0.5008080113808923,1251220.0,0.0014306037307587,0.0995845672339362,0.6666666666666666,37.0,1,1,1,0,1,0,0,0,0,314 days
3140,2020-11-10,ZA4,Free State,14872,8374,5118,820411383.7467966,820411383.7467966,219950695.90505823,219950695.90505823,124800211,20201110,26.703991041023315,99.6053145064142,139.86037632239555,406.409440536668,2.9058225869480268,Free State,649.0,607.0,73836341.36864178,1.0691927512355848,75.58447358595672,Free State,278.0,190.0,32034254.123814262,1.4631578947368422,104.76401409130632,Free State,13945.0,4691.0,114080100.41260225,2.9727137070987,15.111082499239698,0.2811459389976806,0.6555271573171474,0.0633269036851719,0.4905192097314189,2663702.0,0.0019213861009977,0.2248492570676798,0.7777777777777778,38.0,1,1,1,0,1,0,0,0,0,314 days
3141,2020-11-10,ZA2,Eastern Cape,17542,9729,6133,915600352.0209144,915600352.0209144,239054840.21861216,239054840.21861216,162063673,20201110,24.22008659330579,92.7649897844706,153.97681089195456,440.4143513234415,2.8602641447904777,Eastern Cape,142.0,139.0,58328787.20551357,1.0215827338129495,260.7469643715663,Eastern Cape,453.0,289.0,44850744.43332154,1.5674740484429066,96.4323894161418,Eastern Cape,16942.0,5962.0,135708864.02846482,2.841663871184166,14.143840764599368,0.3224085890309294,0.600977358291188,0.0766140526778824,0.4755901564412202,6510816.0,0.0009419710217582,-0.0466675482737358,0.2222222222222222,1123.0,1,1,1,0,1,0,0,0,0,314 days
3143,2020-11-10,ZA8,Mpumalanga,17002,9468,5998,1077301213.4223554,1077301213.4223554,271933177.9840713,271933177.9840713,152058618,20201110,28.17129760134204,111.6045247387422,149.0595400541113,422.525891963988,2.83461153717906,Mpumalanga,609.0,582.0,79423079.92954037,1.0463917525773196,84.79590011508516,Mpumalanga,277.0,179.0,28487036.71172688,1.547486033519553,98.88840203840464,Mpumalanga,16116.0,5599.0,164023061.3428041,2.8783711377031613,18.2031086231462,0.3021978541526616,0.6444398558234767,0.0533622900238615,0.4955341209781855,4547481.0,0.0013189719759136,0.0523010419666447,0.4444444444444444,80.0,1,1,1,0,1,0,0,0,0,314 days
3144,2020-11-10,ZA1,Western Cape,73485,40211,24672,3602006352.860414,3602006587.6997485,860114475.9993284,860114475.9993284,549725328,20201110,21.66222265776153,90.71753331401293,124.67971422739336,371.3557392996109,2.978477626459144,Western Cape,163.0,161.0,151713113.65256673,1.0124223602484472,585.5289335921337,Western Cape,2559.0,1580.0,150084824.33633992,1.619620253164557,59.02429508519137,Western Cape,70754.0,24072.0,558106583.205504,2.939265536723164,14.406420447071651,0.2414643088100414,0.6902282722160927,0.0683074189738658,0.4994387746892386,6898299.0,0.003576533867262,0.4849515672799264,0.8888888888888888,139.0,1,1,1,0,1,0,0,0,0,314 days
